"","blockNumber","buyer","category","createdAt","nftAddress","status","parcel_x_coordinate","parcel_y_coordinate","value_usd","zone","createdAtDay","txHash","price_mana","nft_image","nft_owner_address","nft_owner_mana"
"336","12284860","0xd946f4983dce96a0057e34ebd27f807125504d15","parcel",2021-04-21 11:09:42,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-6,-123,5277.7648,"16",2021-04-21,"0xe6a98f7408bbc601f2e019ae88d957d5b794ce46f6b3f0b59f4ac620378a935f",4000,"https://api.decentraland.org/v1/parcels/-6/-123/map.png","0xd946f4983dce96a0057e34ebd27f807125504d15","0"
"337","12284872","0xd946f4983dce96a0057e34ebd27f807125504d15","parcel",2021-04-21 11:09:42,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-145,-36,5277.7648,"11",2021-04-21,"0xe2672251e0c1b24072483e129ddedbbcbc3dc7ea1cf957ed810b08c554add121",4000,"https://api.decentraland.org/v1/parcels/-145/-36/map.png","0xd946f4983dce96a0057e34ebd27f807125504d15","0"
"338","12291974","0xca10c3d47d5880b835aea2646cccccaaf8ab1d2f","parcel",2021-04-20 23:20:01,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-44,-107,9046.49856,"16",2021-04-20,"0x4c30db2905fb593aef2aa4d1bf98058b1778cba9c4fc64e884447431817a61bf",6400,"https://api.decentraland.org/v1/parcels/-44/-107/map.png","0xca10c3d47d5880b835aea2646cccccaaf8ab1d2f","0"
"339","12279497","0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92","parcel",2021-04-20 15:22:33,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-44,-107,6580.6191129,"16",2021-04-20,"0xbc2d8b48e25b8e914fccf4068c943bbb0215b0e650dff3b6912ed92150b5d06b",4999,"https://api.decentraland.org/v1/parcels/-44/-107/map.png","0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92","0"
"340","12275314","0xc5877dbf04dd8298f730498af4bbe6be6d3170f6","parcel",2021-04-19 19:52:24,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-127,-86,6372.7526782,"18",2021-04-19,"0xc2a7c695f722a2b4db4a3b1cf4fc069aa8b14232fd2fce33d4524b7c100e9e96",5198,"https://api.decentraland.org/v1/parcels/-127/-86/map.png","0xd9acb4b4a35ef7cb138a16b2683ef90ec0bce476","0"
"341","12272477","0x1936837fcaea3a0c0edf7ec8db38dbd1964e9d7c","parcel",2021-04-19 09:27:05,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-27,31,9083.6095,"4",2021-04-19,"0xb97f7b213a48bc69aa14d2de9bb80614b4390cb967d8dd4002266ee3380de470",7000,"https://api.decentraland.org/v1/parcels/-27/31/map.png","0x959e104e1a4db6317fa58f8295f586e1a978c297","0"
"342","12271716","0x5ce213893956bbf4249a7f8a079331280065eec6","parcel",2021-04-19 09:00:03,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-126,-84,6097.6972915,"18",2021-04-19,"0x462016992ae35b54f459381120a7128ca036a04de5d5daab7e07dba4f07995bf",4699,"https://api.decentraland.org/v1/parcels/-126/-84/map.png","0x5ce213893956bbf4249a7f8a079331280065eec6","0"
"343","12272467","0x1936837fcaea3a0c0edf7ec8db38dbd1964e9d7c","parcel",2021-04-19 04:20:57,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-28,30,12417.7977,"4",2021-04-19,"0x046a74d9e949f83297ab517d3de361c54e03a520cfc6dd62290731f56e4b48ba",9000,"https://api.decentraland.org/v1/parcels/-28/30/map.png","0x959e104e1a4db6317fa58f8295f586e1a978c297","0"
"344","12271138","0xa01424b7540adbb792375dcf97b733a5d68ad347","parcel",2021-04-19 04:20:09,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-26,31,8830.43392,"4",2021-04-19,"0x647d8609a39fea0bc9b07a4551aa62f0e71abe44abc58e7543062b23ab5ca342",6400,"https://api.decentraland.org/v1/parcels/-26/31/map.png","0xa01424b7540adbb792375dcf97b733a5d68ad347","0"
"345","12272473","0x1936837fcaea3a0c0edf7ec8db38dbd1964e9d7c","parcel",2021-04-19 04:18:40,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-28,31,11727.92005,"4",2021-04-19,"0xc780dc1ad8eb8353525f97b62d8f27afa2d1c72eeaaa3f73525c224a1eec0949",8500,"https://api.decentraland.org/v1/parcels/-28/31/map.png","0x959e104e1a4db6317fa58f8295f586e1a978c297","0"
"346","12272482","0x1936837fcaea3a0c0edf7ec8db38dbd1964e9d7c","parcel",2021-04-19 04:17:23,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-27,30,9658.2871,"4",2021-04-19,"0x1136a5b3e1a0569913f862917287ddf2a423cb8140c211aacd3120db12c2cf90",7000,"https://api.decentraland.org/v1/parcels/-27/30/map.png","0x959e104e1a4db6317fa58f8295f586e1a978c297","0"
"347","12301789","0xc34b13eb5d122b7a0b7052edf3eeda70db670244","parcel",2021-04-18 19:48:58,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",72,39,12618.0760662,"8",2021-04-18,"0x59fdb7f9beaec0763fd185e4b3aae1fcd157dc30f411d99294d081a448b41392",9999,"https://api.decentraland.org/v1/parcels/72/39/map.png","0xc34b13eb5d122b7a0b7052edf3eeda70db670244","0"
"348","12325478","0x8eb911563b4b62454a214687bfdeddffa2d33a17","parcel",2021-04-18 13:33:23,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",9,16,9636.1528,"1",2021-04-18,"0xd98d56f1d04d40985f6cf29f15d2ec893467c5ecc68407134df347b03b2ae3a4",8000,"https://api.decentraland.org/v1/parcels/9/16/map.png","0x8eb911563b4b62454a214687bfdeddffa2d33a17","0"
"349","12275000","0x3609cd1df99274f09d60cdf669e5bf8073fbd94f","parcel",2021-04-18 11:23:46,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",74,28,14453.6640804,"8",2021-04-18,"0x45b89c76ceaa545909ad5d71fdeb9134ca8fcc725261cc57e75d3d5262af749d",11997,"https://api.decentraland.org/v1/parcels/74/28/map.png","0x3609cd1df99274f09d60cdf669e5bf8073fbd94f","0"
"350","12265346","0x8c86048335ded0ab282c7d940e6904388dd0aaf6","parcel",2021-04-18 10:53:10,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",71,30,14518.3639866,"8",2021-04-18,"0x86ce6b8031eafa9122c27e537f5aba4a129c6ff622f2fd4de3702eafb935883a",11994,"https://api.decentraland.org/v1/parcels/71/30/map.png","0x8c86048335ded0ab282c7d940e6904388dd0aaf6","0"
"351","12265236","0xa32f90b21d11561d31ff604745907acc77fb67e3","parcel",2021-04-18 03:24:00,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-62,-9,7970.42446,"11",2021-04-18,"0x8c3f3f22651688a0da7734ccc48c523ac9e192ed1b125d1c9746d4ebabf18ad9",5900,"https://api.decentraland.org/v1/parcels/-62/-9/map.png","0xa32f90b21d11561d31ff604745907acc77fb67e3","0"
"352","12265276","0xa33218675292865e6611f22fb273b11e905830cc","parcel",2021-04-18 01:44:30,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-38,122,17913.13479,"13",2021-04-18,"0x88b4a7ca0d36256f87b2214aa91f37d6210ef7e4a3c4bec2259bbf2bb59b591a",12900,"https://api.decentraland.org/v1/parcels/-38/122/map.png","0xa33218675292865e6611f22fb273b11e905830cc","0"
"353","12263413","0x968136bb860d9534af1563a7c7bdda02b1a979c2","parcel",2021-04-17 16:57:20,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-104,-88,6045.90223,"18",2021-04-17,"0xb8cd98d739a138634777a1fe73c93b4dcf51cf8e71a0c786eae659cd0032f4bc",4100,"https://api.decentraland.org/v1/parcels/-104/-88/map.png","0x968136bb860d9534af1563a7c7bdda02b1a979c2","0"
"354","12304237","0x375299aab8854ecfff81ee8efd8afee757aed293","parcel",2021-04-17 15:59:18,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-26,-107,9687.53201,"16",2021-04-17,"0xcc60da03067827df111766ed66e6433a385819ceb01eef50c7c936ec138ae29f",6700,"https://api.decentraland.org/v1/parcels/-26/-107/map.png","0x375299aab8854ecfff81ee8efd8afee757aed293","0"
"355","12260809","0x39f6559c97e491e4deb0bd31e014d960584cee13","parcel",2021-04-17 15:21:11,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-45,114,7084.91147,"13",2021-04-17,"0x5806bf314789ca0c64c7fae8580ed5f3f171612760a45f0b4c8f73d04b177d4a",4900,"https://api.decentraland.org/v1/parcels/-45/114/map.png","0x39f6559c97e491e4deb0bd31e014d960584cee13","0"
"356","12262844","0xdfe279c336e767beb9fb1c19c1695e2000a2c720","parcel",2021-04-17 14:55:24,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",144,-20,6691.443682,"12",2021-04-17,"0x7b2027eae6c10971196638158834be0843f70ed0f774310669bcac5c08909cd6",4499,"https://api.decentraland.org/v1/parcels/144/-20/map.png","0xdfe279c336e767beb9fb1c19c1695e2000a2c720","0"
"357","12266313","0x08650d08ed7659ac18936f6e4ec6936cdb032dc9","parcel",2021-04-17 14:39:10,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",19,63,19706.9635,"6",2021-04-17,"0xf0bce34da54af1716e98bfa743a3c3062ab5163659425e44319af4e6b7ab5511",13250,"https://api.decentraland.org/v1/parcels/19/63/map.png","0x08650d08ed7659ac18936f6e4ec6936cdb032dc9","0"
"358","12259763","0xbf5ed931aebfce6e7aab9ecb4e0317eff84e7be4","parcel",2021-04-17 12:33:29,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",144,-20,5494.79294,"12",2021-04-17,"0xec570a2ed7492696ce0f9e23bab5f81b2848704a01ccea4d5bebe62124446006",4100,"https://api.decentraland.org/v1/parcels/144/-20/map.png","0xbf5ed931aebfce6e7aab9ecb4e0317eff84e7be4","0"
"359","12265469","0xce75a8a63e9e3f0dd4d81089cf11cf91cc78cb49","parcel",2021-04-17 11:52:17,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-38,114,25728.5479,"13",2021-04-17,"0x4a15ac5868798c7d5ef9721ee8a6154add344396a47292a93f3f28387c010a57",19000,"https://api.decentraland.org/v1/parcels/-38/114/map.png","0xce75a8a63e9e3f0dd4d81089cf11cf91cc78cb49","0"
"360","12265966","0xa33218675292865e6611f22fb273b11e905830cc","parcel",2021-04-17 11:22:01,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",7,-94,25728.5479,"15",2021-04-17,"0x73f9b2a83bdf36b315b8ee8b8cdace05d7fa02ebe19df344c6fb3f049f7c4800",19000,"https://api.decentraland.org/v1/parcels/7/-94/map.png","0xa33218675292865e6611f22fb273b11e905830cc","0"
"361","12311181","0x13f6f1134d1e6db48756253f1796916962f67eb6","parcel",2021-04-17 09:15:25,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-24,-108,10820.393,"16",2021-04-17,"0x1d2e94179ecfb61fce032aaec8df78c710bb3657eb643488376ba93611b49fb2",7900,"https://api.decentraland.org/v1/parcels/-24/-108/map.png","0x959e104e1a4db6317fa58f8295f586e1a978c297","0"
"362","12257563","0x1f383c4ad97f90682ddd3bbfb4dd40913d3e03d3","parcel",2021-04-17 04:34:14,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-54,8,5634.17052,"5",2021-04-17,"0x68637d104417992325e494d8789f029795939a8c11416803b92ee383c8815718",4400,"https://api.decentraland.org/v1/parcels/-54/8/map.png","0x1f383c4ad97f90682ddd3bbfb4dd40913d3e03d3","0"
"363","12262201","0xcc30de0aa9788d2b792c855353326d6e8c7b4097","parcel",2021-04-17 04:16:41,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",37,70,7294.9703301,"6",2021-04-17,"0x690d0059e399fc9b5c9134ef67c18c52c82d822c404e2d25c9dd8322983113ea",5697,"https://api.decentraland.org/v1/parcels/37/70/map.png","0xcc30de0aa9788d2b792c855353326d6e8c7b4097","0"
"364","12265260","0x8c86048335ded0ab282c7d940e6904388dd0aaf6","parcel",2021-04-17 04:16:41,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",72,30,10240.1049201,"8",2021-04-17,"0x58c9d943bf7f155a72a59d5f4b4ac2367cee566bb2bc7c4139a7674214769aab",7997,"https://api.decentraland.org/v1/parcels/72/30/map.png","0x8c86048335ded0ab282c7d940e6904388dd0aaf6","0"
"365","12285076","0x5452390dcde8da5e667bcdd4f3df07ab0638fb01","parcel",2021-04-17 04:16:41,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-83,-53,6782.7730101,"11",2021-04-17,"0xac6ecbbb46ee8a06323e096856834c7c228fe8ff919ed9e7057119717e3500f5",5297,"https://api.decentraland.org/v1/parcels/-83/-53/map.png","0x5452390dcde8da5e667bcdd4f3df07ab0638fb01","0"
"366","12310580","0x5452390dcde8da5e667bcdd4f3df07ab0638fb01","parcel",2021-04-17 04:16:41,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-83,-52,6782.7730101,"11",2021-04-17,"0x4dbce123d9dd92d0a28f606a3072994d4e3514ba1e9a5446de31ff7be6b40e9a",5297,"https://api.decentraland.org/v1/parcels/-83/-52/map.png","0x5452390dcde8da5e667bcdd4f3df07ab0638fb01","0"
"367","12299996","0x5452390dcde8da5e667bcdd4f3df07ab0638fb01","parcel",2021-04-17 03:57:27,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-83,-54,6747.7354739,"11",2021-04-17,"0x763e8720e4167ca3a9cd04cd56f1347094901316c3d066dca0edbe6eff4fbc8d",5297,"https://api.decentraland.org/v1/parcels/-83/-54/map.png","0x5452390dcde8da5e667bcdd4f3df07ab0638fb01","0"
"368","12262756","0x9c87d03ce150960e7bd47a2428cbab56f79ba37d","parcel",2021-04-17 02:17:17,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-11,40,11361.4498764,"4",2021-04-17,"0xa009f5b03e97af739b591b2d0fd8e627044e18bd939900f9780e9ab5732908e3",8999,"https://api.decentraland.org/v1/parcels/-11/40/map.png","0x9c87d03ce150960e7bd47a2428cbab56f79ba37d","0"
"369","12259363","0x432d9fccb8cfd12402c1c02a83e051d141410e87","parcel",2021-04-17 01:51:12,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-47,-22,5987.31798,"2",2021-04-17,"0x87f866019088747ca3300c8385ba13b38c4efdf15276842b19c3df284e1696e4",4790,"https://api.decentraland.org/v1/parcels/-47/-22/map.png","0x432d9fccb8cfd12402c1c02a83e051d141410e87","0"
"370","12261632","0x0ec348908ee90adb46622bcb1ecea7f73213ff34","parcel",2021-04-16 15:21:43,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-75,-44,7331.0491548,"11",2021-04-16,"0x7d3cb927da0e4e8f261ed291f4ce066f6396ed949852a6a083d5a6a976678785",5999,"https://api.decentraland.org/v1/parcels/-75/-44/map.png","0x0ec348908ee90adb46622bcb1ecea7f73213ff34","0"
"371","12264517","0x239a864055b680178365779fcb4b4656ea83c198","parcel",2021-04-16 14:57:01,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-102,30,13579.0215125,"9",2021-04-16,"0xfefe7336509ebc6c885c0d6e27a6752a8597645c8e0d265df2b886758c524d0d",12125,"https://api.decentraland.org/v1/parcels/-102/30/map.png","0x239a864055b680178365779fcb4b4656ea83c198","0"
"372","12255799","0x2f6dd6add60bd5ce1e1d564f9fc1eceeba3a98d5","parcel",2021-04-16 14:25:30,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-75,-105,5598.4765807,"18",2021-04-16,"0x1057ed73665b479d54272503d8d42b92c3cf504b492d1a561c0af39d7b5c0460",4999,"https://api.decentraland.org/v1/parcels/-75/-105/map.png","0x2f6dd6add60bd5ce1e1d564f9fc1eceeba3a98d5","0"
"373","12254855","0x018439894b681cc2aaddb613a425a1cfa6e59c29","parcel",2021-04-16 12:38:11,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-52,10,12210.08723,"5",2021-04-16,"0xc6f8c039c24298def5654dbb39ded3ee5f736181f4b14926491bc87d1a02a47e",10450,"https://api.decentraland.org/v1/parcels/-52/10/map.png","0x018439894b681cc2aaddb613a425a1cfa6e59c29","0"
"374","12280662","0x15001a844836bfccdef9f0fe326481c29052f8ec","parcel",2021-04-16 07:59:48,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-48,100,7216.641026,"13",2021-04-16,"0x9ddb9406d7f27c6f9c10abb14653c373e3df2aa77b688d206b59c5d05671368b",5999,"https://api.decentraland.org/v1/parcels/-48/100/map.png","0x15001a844836bfccdef9f0fe326481c29052f8ec","0"
"375","12260058","0x8b30f9175ba17f1776fbf75d6cdcd7a37e0506c4","parcel",2021-04-16 05:40:19,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",24,-103,5229.6200187,"15",2021-04-16,"0x1f8f40ce50a9e0355660b9d408d42be63ecf8677c5fcbff6dc0377baea7df2c6",4359,"https://api.decentraland.org/v1/parcels/24/-103/map.png","0x8b30f9175ba17f1776fbf75d6cdcd7a37e0506c4","0"
"376","12251733","0x6b02a329027469a1beffa3bd02a8acc0624b54b3","parcel",2021-04-16 04:39:53,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",104,39,9509.0775,"8",2021-04-16,"0xa8f84673d0ab755565f998e846729b7c61ca2cc44b0ae3ff5b818de21c84b5ce",7500,"https://api.decentraland.org/v1/parcels/104/39/map.png","0x6b02a329027469a1beffa3bd02a8acc0624b54b3","0"
"377","12266430","0xaf3e9ef83b1dc9db18cd5923e3112f6cd8bfdaed","parcel",2021-04-16 03:11:12,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-138,-99,8222.76906,"18",2021-04-16,"0x251b8a5ac7ca8677921d328f3219844faffc816824caaa407d72d8425063dd25",6600,"https://api.decentraland.org/v1/parcels/-138/-99/map.png","0xaf3e9ef83b1dc9db18cd5923e3112f6cd8bfdaed","0"
"378","12250568","0x1f383c4ad97f90682ddd3bbfb4dd40913d3e03d3","parcel",2021-04-16 03:01:04,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-54,9,5481.84604,"5",2021-04-16,"0xd499dfb268a8092d414f80e0ee2f9fbd1e532cba819bb407a00fe0dd3a0125fa",4400,"https://api.decentraland.org/v1/parcels/-54/9/map.png","0x1f383c4ad97f90682ddd3bbfb4dd40913d3e03d3","0"
"379","12251492","0xa0da1ec99b8bf1251eb21679e783c18cf6d88c1c","parcel",2021-04-16 00:20:04,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-48,100,6199.1485,"13",2021-04-16,"0x92c0044256d555c34a2f62a71306f5911fe3bfd9d5351eea58ea2f4696e536b8",5000,"https://api.decentraland.org/v1/parcels/-48/100/map.png","0xa0da1ec99b8bf1251eb21679e783c18cf6d88c1c","0"
"380","12254088","0x3e1ffa5f95dd6218ec4955216e3df532385c0e2d","parcel",2021-04-16 00:18:32,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",20,141,6199.1485,"14",2021-04-16,"0x84754d434c9950465e08c4c767e2639392d17b0d591d330827b2e425c5b8f277",5000,"https://api.decentraland.org/v1/parcels/20/141/map.png","0x3e1ffa5f95dd6218ec4955216e3df532385c0e2d","0"
"381","12252597","0xb89439631c7aae815f927c0bd0da5ac9c2bbe933","parcel",2021-04-15 23:15:42,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",33,136,9019.32675,"14",2021-04-15,"0x89f405bf8ed61d1c8fd420e4ede7b8e4fdf36581fec25b3d2bcafa20f26e9155",7500,"https://api.decentraland.org/v1/parcels/33/136/map.png","0xb89439631c7aae815f927c0bd0da5ac9c2bbe933","0"
"382","12251443","0xf222edc392be0e580c7ed4de4520499402ae8eb1","parcel",2021-04-15 22:44:23,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",149,-94,7546.1135355,"17",2021-04-15,"0x3aa19238986cf92093b6ae63b4dad0df256f9f5d34273578da8fdf16c6fa50e2",6399,"https://api.decentraland.org/v1/parcels/149/-94/map.png","0xf222edc392be0e580c7ed4de4520499402ae8eb1","0"
"383","12249010","0xa54de943a36927a41794f9753d49a17a5ff6b681","parcel",2021-04-15 18:57:38,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-129,-82,5410.8320259,"18",2021-04-15,"0x50a4a17486c3d1f04d8c50459bb59a791142ae4b285a868d11c372bf15b17d75",4399,"https://api.decentraland.org/v1/parcels/-129/-82/map.png","0xa54de943a36927a41794f9753d49a17a5ff6b681","0"
"384","12248578","0xa73e532f93c0cdc35bd79abb0d0a22713154bc98","parcel",2021-04-15 18:55:32,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-129,-83,5410.8320259,"18",2021-04-15,"0x741ee3e149fe3765ab29c8b56d23700cf660caf841fbd543a162b1bce43fa73c",4399,"https://api.decentraland.org/v1/parcels/-129/-83/map.png","0xc9e992fb7fe40718d165d187c397e543763687d7","0"
"385","12247909","0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92","parcel",2021-04-15 17:53:28,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-49,-15,7125.434995,"2",2021-04-15,"0xae4e0f055bddcf3858bd9a3bbed47030b63d19e49d820eec7bbe5d7cfee213c8",5950,"https://api.decentraland.org/v1/parcels/-49/-15/map.png","0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92","0"
"386","12249737","0x6ecf67485948687fdbf6007ba241e4265ccec359","parcel",2021-04-15 17:45:06,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",64,-140,5506.3445558,"15",2021-04-15,"0x33d1e1f7a0fab4a102b53cc136976e29248d561be00802be5e39e41e87416726",4598,"https://api.decentraland.org/v1/parcels/64/-140/map.png","0x6ecf67485948687fdbf6007ba241e4265ccec359","0"
"387","12252823","0xcf335530f233f613e8c5e60c45a77175bac9a83d","parcel",2021-04-15 15:29:52,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-126,-85,5415.038032,"18",2021-04-15,"0xb64b09d7690c02226696b9893005710599f8e15161096646186d095e96c71971",4799,"https://api.decentraland.org/v1/parcels/-126/-85/map.png","0xcf335530f233f613e8c5e60c45a77175bac9a83d","0"
"388","12248622","0xc9e992fb7fe40718d165d187c397e543763687d7","parcel",2021-04-15 15:25:34,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-130,-83,6543.406032,"18",2021-04-15,"0x55684402e2e7406d8793741dc0e01c04a254db9002fdc0ccaed169499cebe436",5799,"https://api.decentraland.org/v1/parcels/-130/-83/map.png","0xc9e992fb7fe40718d165d187c397e543763687d7","0"
"389","12255651","0xce76cd0f7fc94114ddd640fe4eb35410467c1944","parcel",2021-04-15 14:08:19,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-126,-83,5170.9906458,"18",2021-04-15,"0x7ea88ca4c2929eea10ce233cfad8d0040b5e44bcdec60ca655e0ea5f69dd7bf7",4799,"https://api.decentraland.org/v1/parcels/-126/-83/map.png","0xce76cd0f7fc94114ddd640fe4eb35410467c1944","0"
"390","12248584","0xa73e532f93c0cdc35bd79abb0d0a22713154bc98","parcel",2021-04-15 13:58:59,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-130,-84,4998.6040109,"18",2021-04-15,"0x70570e38644b6d1a45498bda01bdc98d42e2c7febbdd3559f7d2fe741d7feea2",4699,"https://api.decentraland.org/v1/parcels/-130/-84/map.png","0xc9e992fb7fe40718d165d187c397e543763687d7","0"
"391","12250576","0xf519172dc3cc531786db0db7292a51a1bcfa7d82","parcel",2021-04-15 13:46:25,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",54,-16,5106.04368,"12",2021-04-15,"0xbd6e6d98c1965b4f7c5c2cd68e05448a1db150d017f712dc34f357ab4b4021af",4800,"https://api.decentraland.org/v1/parcels/54/-16/map.png","0xf519172dc3cc531786db0db7292a51a1bcfa7d82","0"
"392","12266446","0x08650d08ed7659ac18936f6e4ec6936cdb032dc9","parcel",2021-04-15 12:57:11,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-74,-48,9029.2344095,"11",2021-04-15,"0x33a3c44af6c99fee79683ffefab6bd7cf9d9e4f100af2e7c97c46ce38f51e197",8495,"https://api.decentraland.org/v1/parcels/-74/-48/map.png","0x08650d08ed7659ac18936f6e4ec6936cdb032dc9","0"
"393","12248604","0xc9e992fb7fe40718d165d187c397e543763687d7","parcel",2021-04-15 10:50:36,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-129,-84,5197.1687109,"18",2021-04-15,"0x0535f644cc53b09f9705e7959cd6aaeedb6a25e2a7c7ae50fe47f2459d2ce8bf",4799,"https://api.decentraland.org/v1/parcels/-129/-84/map.png","0xc9e992fb7fe40718d165d187c397e543763687d7","0"
"394","12249448","0x675735c431e3eca0cc0f46b94dd6cc8eebffcf6e","parcel",2021-04-15 08:34:24,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",64,-76,6496.43708,"10",2021-04-15,"0x3b1c3c43fb1b9b2f7e49c8f88a9cc3a8fc5ed4a2d12bf74c99085f71d3aa70ee",5999,"https://api.decentraland.org/v1/parcels/64/-76/map.png","0x675735c431e3eca0cc0f46b94dd6cc8eebffcf6e","0"
"395","12243724","0x231735c91518c9659ffd8cad0c97be477756f9b2","parcel",2021-04-15 01:08:43,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-53,10,5795.40445,"5",2021-04-15,"0x2a7d799f3ad98ca0a213702c2f791b0256c0e67bd2f586d6845c906106b03617",5500,"https://api.decentraland.org/v1/parcels/-53/10/map.png","0x231735c91518c9659ffd8cad0c97be477756f9b2","0"
"396","12241752","0xb375e0c12bfa084d269dcbf412ea1d6b100aae5d","parcel",2021-04-14 19:41:37,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",57,43,5707.1905,"8",2021-04-14,"0xd06737fc245c8e1972dda349eb6ebd6580ef7fbf5b357bd340b6e3ef1758de86",5500,"https://api.decentraland.org/v1/parcels/57/43/map.png","0xb375e0c12bfa084d269dcbf412ea1d6b100aae5d","0"
"397","12262253","0x3fca620b034bcf8892a6e06e157c535f349da86b","parcel",2021-04-14 01:19:16,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",112,-4,7558.92,"12",2021-04-14,"0xee74946133ba29d2340c86ccefc9dd54149649a131a6c82d09343c27b040cc78",6999,"https://api.decentraland.org/v1/parcels/112/-4/map.png","0x3fca620b034bcf8892a6e06e157c535f349da86b","0"
"398","12235636","0xa01424b7540adbb792375dcf97b733a5d68ad347","parcel",2021-04-13 20:06:07,"0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","sold",-130,-83,4933.255145,"18",2021-04-13,"0xfe3e8b166bc6c299e3dbf79230a27d51fbc8db654a296509ca987c9e4b7e2458",4550,"https://api.decentraland.org/v1/parcels/-130/-83/map.png","0xa01424b7540adbb792375dcf97b733a5d68ad347","0"
